id_str,text,created_at,"('user', 'id_str')",cleaned_text,sentiments
737602111299457024,Te harde landing KLM-toestel door fout piloten (rtvnh.nl) https://t.co/lHHct2R8py https://t.co/fFaz3Rak1x,Tue May 31 11:10:21 +0000 2016,2255626489,te hard land klm-toestel door fout piloten rtvnh.nl,-1
737602119117611010,Ryanair welcomes over 30 new aircraft in first four months of 2016; Airbus and Boeing deliver 106 units ... https://t.co/QRgVNyhFnE,Tue May 31 11:10:23 +0000 2016,324872681,ryanair welcom 30 new aircraft first four month 2016 airbus boe deliv 106 unit ...,-1
737602119566401536,RT @Slave01: Money ✅ tickets ✅ passport ✅ get me on @VirginAtlantic to @GayDayS and @1magicalweekend,Tue May 31 11:10:23 +0000 2016,31123052,rt slave01 money ticket passport get virginatlant gayday 1magicalweekend,0
737602120099061762,"I always wondered how @Ryanair made money, now I know it's by reaping of its customers.",Tue May 31 11:10:24 +0000 2016,82776155,alway wonder ryanair made money know 's reap custom,-1
737602122397536256,Aerolíneas Lufthansa y Latam se van de Venezuela https://t.co/MWYjd0Ojd3,Tue May 31 11:10:24 +0000 2016,2174872699,aerolínea lufthansa latam se van de venezuela,-1
737602149165584386,"Dear @easyJet after booking a flight this morning at customer service, you reserved the amount from my creditcard but i have no confirmation",Tue May 31 11:10:31 +0000 2016,191112752,dear easyjet book flight morn custom servic reserv amount creditcard confirm,0
737602154366521347,"RT @NTN24ve: Venezuela debe a Lufthansa más de 100 millones de dólares, informó portavoz de la aerolínea https://t.co/DZ9nSWGKNH https://t.…",Tue May 31 11:10:32 +0000 2016,169312153,rt ntn24ve venezuela debe lufthansa más de 100 millon de dólare informó portavoz de la aerolínea,0
737602160557334532,"RT @NTN24ve: Venezuela debe a Lufthansa más de 100 millones de dólares, informó portavoz de la aerolínea https://t.co/DZ9nSWGKNH https://t.…",Tue May 31 11:10:33 +0000 2016,141675914,rt ntn24ve venezuela debe lufthansa más de 100 millon de dólare informó portavoz de la aerolínea,0
737602174180425729,@soult @jdwtweet  Staggered by abolition of sunday dinners. He just wants to pay staff (even) less. Good brand becoming Ryanair-esque! 🙈,Tue May 31 11:10:36 +0000 2016,28640443,soult jdwtweet stagger abolit sunday dinner he want pay staff even less good brand becom ryanair-esqu,-1
737602196540260352,"RT @NTN24ve: Venezuela debe a Lufthansa más de 100 millones de dólares, informó portavoz de la aerolínea https://t.co/DZ9nSWGKNH https://t.…",Tue May 31 11:10:42 +0000 2016,193523793,rt ntn24ve venezuela debe lufthansa más de 100 millon de dólare informó portavoz de la aerolínea,0
737602203049852928,@easyJet on how to get it. Can you help me pls? Reference ID: 112957102,Tue May 31 11:10:43 +0000 2016,1977656136,easyjet get can help pls refer id 112957102,0
737602204698189824,Aerolíneas Lufthansa y Latam se van de Venezuela: A través de un comunicado Lufthansa asegura que los vuelos ... https://t.co/rrcjmndYfX,Tue May 31 11:10:44 +0000 2016,865009484,aerolínea lufthansa latam se van de venezuela travé de un comunicado lufthansa asegura que los vuelo ...,-1
737602230904193028,@D_iiW Hahaha I'm a little upset at Virgin. Even Premium on AirFrance is cheaper than their Economy on the website.,Tue May 31 11:10:50 +0000 2016,31231047,d_iiw hahaha 'm littl upset virgin even premium airfranc cheaper economi websit,-1
737602236226772992,@Ryanair you've done it again. Flight arrives early and brutal mouthy crew. Flight leaves late.... I paid high for this,Tue May 31 11:10:51 +0000 2016,3242214129,ryanair ve done flight arriv earli brutal mouthi crew flight leav late ... paid high,-1
737602250755833856,"@VirginAtlantic holiday ruined,woeful service. No call or comm was told initially by cust serv it couldn't happen as card details not stored",Tue May 31 11:10:55 +0000 2016,2951177885,virginatlant holiday ruin woeful servic no call comm told initi cust serv could n't happen card detail store,-1
737602261119991809,Lufthansa wartet auf 20 Mio Dollar aus Nigeria https://t.co/cjZPbMprkB  @Lufthansa_DE @handelsblatt @reuters_de,Tue May 31 11:10:57 +0000 2016,318951897,lufthansa wartet auf 20 mio dollar aus nigeria lufthansa_d handelsblatt reuters_d,-1
737602276383039488,"RT @carlosramirezl3: Ya antes se fueron del país Lufthansa, Air Canada y Alitalia https://t.co/n3g4WwGYtG",Tue May 31 11:11:01 +0000 2016,2380764446,rt carlosramirezl3 ya ant se fueron del paí lufthansa air canada alitalia,-1
737602283194572800,A @British_Airways flight to Heathrow about to depart #Gibraltar https://t.co/b6hzvmdRrN,Tue May 31 11:11:02 +0000 2016,82543323,british_airway flight heathrow depart gibraltar,0
737602287120482304,RT @DiarioTalCual: VIAJAR ESTÁ DÍFICIL. Lufthansa anunció cese de operaciones en Caracas a partir de junio https://t.co/s78WnKOxmd https://…,Tue May 31 11:11:03 +0000 2016,710208947463069696,rt diariotalcu viajar está díficil lufthansa anunció cese de operacion en caraca partir de junio,0
737602298654773254,RelNews: easyJet to refuse passengers who arrive at security less than 30 minutes before take-off -Daily Record- https://t.co/x7vENEtK2o,Tue May 31 11:11:06 +0000 2016,3469790775,relnew easyjet refus passeng arriv secur less 30 minut take-off -daili record-,-1
737602299443306497,Are you allowed to check booster seats (not car seats) into the hold for free on European flights for children? @British_Airways,Tue May 31 11:11:06 +0000 2016,486919426,are allow check booster seat car seat hold free european flight children british_airway,-1
737602305202102273,Latam y Lufthansa suspenden vuelos a Venezuela (video) https://t.co/Jz6GbjXq0M https://t.co/9NxtDPNws9,Tue May 31 11:11:08 +0000 2016,3635655795,latam lufthansa suspenden vuelo venezuela video,0
737602307890642946,"Geen aangifte meer bij vermissing paspoort, verkoopwedstrijd airberlin, Alleenstaande ouders kiezen... - https://t.co/Au0vQ4gybP",Tue May 31 11:11:08 +0000 2016,102408695,geen aangift meer bij vermiss paspoort verkoopwedstrijd airberlin alleenstaand ouder kiezen ...,0
737602318204424192,"RT @el_pais: La mayor aerolínea latinoamericana suspende vuelos a Venezuela como ya han hecho Lufthansa, Air Canada y Alitalia https://t.co…",Tue May 31 11:11:11 +0000 2016,121574080,rt el_pai la mayor aerolínea latinoamericana suspend vuelo venezuela como ya han hecho lufthansa air canada alitalia,0
737602346457276416,Wouldn't you think that if @easyJet cancelled a flight they'd deal with it efficiently? NO. Still reeling from last night in Paris EZY8326,Tue May 31 11:11:18 +0000 2016,52006309,would n't think easyjet cancel flight 'd deal effici no still reel last night pari ezy8326,-1
737602352643858434,@Ryanair hey @BudgetTravelIRL messed up a boarding pass they put the wrong name &amp; said u won't get back to them a lil help please,Tue May 31 11:11:19 +0000 2016,2205550309,ryanair hey budgettravelirl mess board pass put wrong name amp said wo n't get back lil help pleas,-1
737602353885372416,Portavoz de Lufthansa denuncia que Venezuela adeuda $100 millones https://t.co/R7JTEanNRz vía @ELUniversal COMUNISMO NO RECONOCE DEUDAS,Tue May 31 11:11:19 +0000 2016,213386183,portavoz de lufthansa denuncia que venezuela adeuda 100 millon vía elunivers comunismo no reconoc deuda,-1
737602432159490048,"RT @carlosramirezl3: Ya antes se fueron del país Lufthansa, Air Canada y Alitalia https://t.co/n3g4WwGYtG",Tue May 31 11:11:38 +0000 2016,438787904,rt carlosramirezl3 ya ant se fueron del paí lufthansa air canada alitalia,-1
737602434227310592,KLM heeft nog een dag om nieuwe vrachtbaas te vinden #TransportLogistiek https://t.co/2BOR0xu3Pp https://t.co/CkLZm0bkDl,Tue May 31 11:11:38 +0000 2016,316524628,klm heeft nog een dag om nieuw vrachtbaa te vinden transportlogistiek,0
737602442896904192,"RT @NTN24ve: Venezuela debe a Lufthansa más de 100 millones de dólares, informó portavoz de la aerolínea https://t.co/DZ9nSWGKNH https://t.…",Tue May 31 11:11:41 +0000 2016,506426760,rt ntn24ve venezuela debe lufthansa más de 100 millon de dólare informó portavoz de la aerolínea,0
737602450958360578,"やっぱKLM大好きだわ～(﹡ˆ﹀ˆ﹡)💞
次は晴天の日に撮りたいですよねぇ～♪ https://t.co/3M7o5ar4qh",Tue May 31 11:11:42 +0000 2016,2955555212,やっぱklm大好きだわ～ ﹡ˆ﹀ˆ﹡ 次は晴天の日に撮りたいですよねぇ～♪,0
737602483711705092,"RT @carlosramirezl3: Ya antes se fueron del país Lufthansa, Air Canada y Alitalia https://t.co/n3g4WwGYtG",Tue May 31 11:11:50 +0000 2016,363844895,rt carlosramirezl3 ya ant se fueron del paí lufthansa air canada alitalia,-1
737602489864720384,Lufthansa y LATAM suspenden vuelos a Venezuela https://t.co/U2HBznxGaH vía @sdpnoticias,Tue May 31 11:11:52 +0000 2016,74153376,lufthansa latam suspenden vuelo venezuela vía sdpnoticia,0
737602533057695744,I'm at BA Concorde Room - @british_airways in Hounslow https://t.co/BfOLLW2u6t,Tue May 31 11:12:02 +0000 2016,454130483,'m ba concord room british_airway hounslow,-1
737602536387969024,"definitely coming back to Singapore #YourSingapore @visitsingapore @SingaporeAir 

https://t.co/eJjzy2zCT7",Tue May 31 11:12:03 +0000 2016,736578404594667520,definit come back singapor yoursingapor visitsingapor singaporeair,-1
737602559355953153,I earn @AmericanAir #AAdvantage miles to celebrate milestones like __________. #MilesForMilestones #Promotion https://t.co/GNUrc1T0xI,Tue May 31 11:12:08 +0000 2016,2308515991,earn americanair aadvantag mile celebr mileston like __________ milesformileston promot,0
737602584031035392,Lufthansa y LATAM suspenden vuelos a Venezuela https://t.co/tdt1XYYV68,Tue May 31 11:12:14 +0000 2016,31907515,lufthansa latam suspenden vuelo venezuela,0
737602590343471111,RT @RyanairLabs: John Hurley:The man running the Digital Engine Room at @Ryanair (+14 mins) https://t.co/QKFAsYEh9N #LeisurePlus #MyRyanair…,Tue May 31 11:12:16 +0000 2016,281770967,rt ryanairlab john hurley the man run digit engin room ryanair +14 min leisureplus myryanair…,-1
737602615505096704,Lufthansa flies non-stop between Frankfurt and Cape Town... https://t.co/j5cZHV62zH https://t.co/ivR3N9kj6q,Tue May 31 11:12:22 +0000 2016,4917294342,lufthansa fli non-stop frankfurt cape town ...,-1
737602617333817344,RT @KuczynskiMilo: Yesterday and tdy we attend the LERAP exercise @KLM  together with colleagues from @KrakowAirport and Airlines 1/1 https…,Tue May 31 11:12:22 +0000 2016,2671953606,rt kuczynskimilo yesterday tdi attend lerap exercis klm togeth colleagu krakowairport airlin 1/1 https…,-1
737602617434464259,@rosierifka @ReaverBait @TheEconomist in other words they are using a Ryanair model. Only good for short flights tbh.,Tue May 31 11:12:22 +0000 2016,405167596,rosierifka reaverbait theeconomist word use ryanair model onli good short flight tbh,0
737602634614341632,RT @RyanairLabs: Do you dream to reinvent the travel industry? Need 116M passengers to help u? Email ideas@ryanair.com &amp; get started @Ryana…,Tue May 31 11:12:26 +0000 2016,281770967,rt ryanairlab do dream reinvent travel industri need 116m passeng help email idea ryanair.com amp get start ryana…,0
737602647218262016,"Just read back an email I've sent &amp; it sounds like someone who had a wobbly, delayed Ryanair flight early this morning (unsurprisingly)",Tue May 31 11:12:29 +0000 2016,42145629,just read back email ve sent amp sound like someon wobbl delay ryanair flight earli morn unsurpris,-1
737602654877024257,RT @ILA_Berlin: Thanks for the picture @jvreymondon and welcome to #ILA2016  https://t.co/2HpfAhdco4,Tue May 31 11:12:31 +0000 2016,596450900,rt ila_berlin thank pictur jvreymondon welcom ila2016,1
737602656592527361,@MattDHarper @British_Airways @vueling  Ofrecemos nuestros servicios en incidencia aéreas. https://t.co/ag87XLVjDK,Tue May 31 11:12:31 +0000 2016,3229918981,mattdharp british_airway vuel ofrecemo nuestro servicio en incidencia aérea,0
737602674888081409,"RT @NTN24ve: Venezuela debe a Lufthansa más de 100 millones de dólares, informó portavoz de la aerolínea https://t.co/DZ9nSWGKNH https://t.…",Tue May 31 11:12:36 +0000 2016,314971427,rt ntn24ve venezuela debe lufthansa más de 100 millon de dólare informó portavoz de la aerolínea,0
737602673701097472,Chez #HOP #Airfrance On sait prendre son temps pour les élections pro délais jusqu'en 2046😱 nouvel art #LoiTravail? https://t.co/EGqiclDfbH,Tue May 31 11:12:36 +0000 2016,1633169858,chez hop airfranc on sait prendr son temp pour les élection pro délai jusqu'en 2046😱 nouvel art loitravail,0
737602682433634305,"Lufthansa expands operations in South Africa, adds non-stop route from Cape Town to Frankfurt - Cape Business News https://t.co/DKBhZK2M3l",Tue May 31 11:12:38 +0000 2016,3056946657,lufthansa expand oper south africa add non-stop rout cape town frankfurt cape busi news,0
737602690784497664,@Ryanair I used the same email address for a previous flight and it worked fine?,Tue May 31 11:12:40 +0000 2016,4349994267,ryanair use email address previous flight work fine,-1
737602717049196545,@AmericanAir Thank you for tracking down my suitcase and delivering it so quickly 😀,Tue May 31 11:12:46 +0000 2016,17270837,americanair thank track suitcas deliv quick,1
737602726117265408,"Referendo, geração Easyjet e a briga pela UE: https://t.co/W0Or82a9Tp",Tue May 31 11:12:48 +0000 2016,2856059523,referendo geração easyjet briga pela ue,0
737602727090393088,"@easyJet My EQJD75H flight got cancelled, I missed work, had to book alternatives on my own and staff was rude to me. Way to go @easyJet! :/",Tue May 31 11:12:48 +0000 2016,2387899946,easyjet my eqjd75h flight got cancel miss work book altern staff rude way go easyjet,-1
737602742282113024,@British_Airways you made me pay for another ticket to go on holiday because you couldn't change a name on a ticket.,Tue May 31 11:12:52 +0000 2016,304082742,british_airway made pay anoth ticket go holiday could n't chang name ticket,-1
737602747906686978,Bei @airberlin kann ich ein Angebot für ein Businessclass Update abgeben. Zählt mit der Flugbegleiterin flirten auch? 😉,Tue May 31 11:12:53 +0000 2016,100767515,bei airberlin kann ich ein angebot für ein businessclass updat abgeben zählt mit der flugbegleiterin flirten auch,-1
737602758455394304,"RT @carlosramirezl3: Ya antes se fueron del país Lufthansa, Air Canada y Alitalia https://t.co/n3g4WwGYtG",Tue May 31 11:12:56 +0000 2016,53251638,rt carlosramirezl3 ya ant se fueron del paí lufthansa air canada alitalia,-1
737602768303595520,RT @UnsaTransport: Chez #HOP #Airfrance On sait prendre son temps pour les élections pro délais jusqu'en 2046😱 nouvel art #LoiTravail? http…,Tue May 31 11:12:58 +0000 2016,1486039231,rt unsatransport chez hop airfranc on sait prendr son temp pour les élection pro délai jusqu'en 2046😱 nouvel art loitravail http…,0
737602781008138245,@British_Airways Flyer Beware! Not all BA exit seats have extra leg room but are charged at the higher exit seat price. BA won't tell you,Tue May 31 11:13:01 +0000 2016,228855473,british_airway flyer bewar not ba exit seat extra leg room charg higher exit seat price ba wo n't tell,-1
737602796430598146,Always enjoy the welcoming comfort &amp; ambience of the @British_Airways arrivals lounge at T5. Great breakfast too! https://t.co/kuKw5r5wyP,Tue May 31 11:13:05 +0000 2016,840246745,alway enjoy welcom comfort amp ambienc british_airway arriv loung t5 great breakfast,1
737602815992827904,"Helaas, zover is het nog niet. Maar #Easyjet is klaar voor #ApplePay , ook in Nederland. https://t.co/jlhZ3jH7jA",Tue May 31 11:13:09 +0000 2016,28958060,helaa zover het nog niet maar easyjet klaar voor applepay ook nederland,0
737602837945798656,"@EtihadAirways 777F in nice weather conditions!
#Aviation https://t.co/gWH9xONRPk",Tue May 31 11:13:15 +0000 2016,703147457,etihadairway 777f nice weather condit aviat,0
737602866207023104,That guy looks like he has Qantas boarding pass in his breast pocket #9TheBachelorette,Tue May 31 11:13:21 +0000 2016,26927867,that guy look like qanta board pass breast pocket 9thebachelorett,-1
737602877384855552,RT @venezuela1612: LA #DICTADURAdeVENEZUELA DEBE A #LUFTHANSA MÁS DE #100MILLONES DE $ / https://t.co/Zo6rmEKTlB https://t.co/OLcFEhMYkv @G…,Tue May 31 11:13:24 +0000 2016,314971427,rt venezuela1612 la dictaduradevenezuela debe lufthansa más de 100millon de g…,0
737602892341747712,I earn @AmericanAir #AAdvantage miles to celebrate milestones like __________. #MilesForMilestones #Promotion https://t.co/woqSzQpDHJ,Tue May 31 11:13:28 +0000 2016,37221574,earn americanair aadvantag mile celebr mileston like __________ milesformileston promot,0
737602894866743297,RT @UnsaTransport: Chez #HOP #Airfrance On sait prendre son temps pour les élections pro délais jusqu'en 2046😱 nouvel art #LoiTravail? http…,Tue May 31 11:13:28 +0000 2016,113740016,rt unsatransport chez hop airfranc on sait prendr son temp pour les élection pro délai jusqu'en 2046😱 nouvel art loitravail http…,0
737602909983014912,"Latam suspende todos sus vuelos a Vzla.La compañía aérea Latina se suma a la decisión tomada por Lufthansa, Air Canada y Alitalia",Tue May 31 11:13:32 +0000 2016,68214406,latam suspend todo sus vuelo vzla.la compañía aérea latina se suma la decisión tomada por lufthansa air canada alitalia,0
737602911543300096,"Latam suspende todos sus vuelos a Vzla. La compañía aérea se suma a la decisión tomada por Lufthansa, Air Canada y Alitalia.",Tue May 31 11:13:32 +0000 2016,71759992,latam suspend todo sus vuelo vzla la compañía aérea se suma la decisión tomada por lufthansa air canada alitalia,0
737602915414638592,"Malam semakin klm
Rasa ke sunyian yg ckm
Di antara
 kegundahan yg  tk terarah 
Tp hati nian berkata
hrskah seperti ni
Smp kpn ini akan brkhr",Tue May 31 11:13:33 +0000 2016,726992898344919040,malam semakin klm rasa ke sunyian yg ckm di antara kegundahan yg tk terarah tp hati nian berkata hrskah seperti ni smp kpn ini akan brkhr,-1
737602923023073281,EasyJet bans late boarding 30 minutes before flights https://t.co/tpJ2jvbkZ3 #lowcost #easyjet,Tue May 31 11:13:35 +0000 2016,199587915,easyjet ban late board 30 minut flight lowcost easyjet,-1
737602925346725892,EasyJet introduces new '30-minute rule' https://t.co/T0mrF3hZwz #lowcost #easyjet,Tue May 31 11:13:36 +0000 2016,199587915,easyjet introduc new 30-minut rule lowcost easyjet,-1
737602928261795841,EasyJet to turn away passengers who arrive with less than 30 minutes before departure https://t.co/shm32Rxhuw #lowcost #easyjet,Tue May 31 11:13:36 +0000 2016,199587915,easyjet turn away passeng arriv less 30 minut departur lowcost easyjet,-1
737602932829364227,"Después de que Ryanair fuera dura competencia durante un año, por fin otra alternativa a Vueling... https://t.co/qXGQxSAffU",Tue May 31 11:13:37 +0000 2016,191929665,despué de que ryanair fuera dura competencia durant un año por fin otra alternativa vuel ...,-1
737602996096270337,@airfrance what a shitty airlines they do not even have complaint forms in the planes......,Tue May 31 11:13:52 +0000 2016,218255787,airfranc shitti airlin even complaint form plane ... ...,-1
737603005868965888,Happy National Flight Attendant Appreciation Day! @AmericanAir #AAppreciationDay https://t.co/NHQbWWBuQe,Tue May 31 11:13:55 +0000 2016,2459963288,happi nation flight attend appreci day americanair aappreciationday,1
737603031097741312,The latest The GAYcarBOYS Daily! https://t.co/0797u9ZzZN Thanks to @qftravelinsider @jahyabass @Q2Connect #fraudband #qantas,Tue May 31 11:14:01 +0000 2016,175986326,the latest the gaycarboy daili thank qftravelinsid jahyabass q2connect fraudband qanta,0
737603039918329856,"British_Airways: CullodenHouse Hi, apologies for the delay. Yes the flight was cancelled, which you're probably aware of by now! ^JB",Tue May 31 11:14:03 +0000 2016,3031204060,british_airway cullodenhous hi apolog delay yes flight cancel re probabl awar ^jb,-1
737603042065797120,"British_Airways: BurtonAlison  Sounds awesome, Ali. Have a great time. ^Gill",Tue May 31 11:14:03 +0000 2016,3031204060,british_airway burtonalison sound awesom ali have great time ^gill,1
737603043957477381,"British_Airways: KieranCollins  Hi Kieran, how can we help you? Have you contacted AA? ^Gill",Tue May 31 11:14:04 +0000 2016,3031204060,british_airway kierancollin hi kieran help have contact aa ^gill,0
737603045836488707,"British_Airways: adamluria Hi Adam, we know how frustrating it can be when your flight's cancelled. We're pleased there was a benefit for y…",Tue May 31 11:14:04 +0000 2016,3031204060,british_airway adamluria hi adam know frustrat flight 's cancel we re pleas benefit y…,-1
737603045937184768,KLM: RedaktorThor Vi Forstår godt din frustrasjon! Vi vil gjerne undersøke saken litt nærmere. Vennligst send oss en privat melding.,Tue May 31 11:14:04 +0000 2016,3031204060,klm redaktorthor vi forstår godt din frustrasjon vi vil gjern undersøk saken litt nærmere vennligst send oss en privat meld,-1
737603048105607168,"British_Airways: Chaitanyahari  As soon as there's an update the courier will contact you, to arrange delivery. Thanks for your patience. ^…",Tue May 31 11:14:05 +0000 2016,3031204060,british_airway chaitanyahari as soon 's updat courier contact arrang deliveri thank patienc ^…,0
737603051305848832,"KLM: maykahn Done, Yasmin. We were able to request Asian Vegetarian meal but only for the leg Amsterdam to Johannesburg. Can we please &gt;&gt;",Tue May 31 11:14:06 +0000 2016,3031204060,klm maykahn done yasmin we abl request asian vegetarian meal leg amsterdam johannesburg can pleas gt gt,0
737603054552244224,"KLM: maykahn &gt;&gt;ask you to remove your previous tweet that contains your booking code? As this is private information, we don't want it disp…",Tue May 31 11:14:06 +0000 2016,3031204060,klm maykahn gt gt ask remov previous tweet contain book code as privat inform n't want disp…,-1
737603065356771328,"RT @carlosramirezl3: Ya antes se fueron del país Lufthansa, Air Canada y Alitalia https://t.co/n3g4WwGYtG",Tue May 31 11:14:09 +0000 2016,2951412189,rt carlosramirezl3 ya ant se fueron del paí lufthansa air canada alitalia,-1
737603083211923456,La deuda externa venezolana es mucho mayor de lo q se piensa. https://t.co/3K6DCvUkiB,Tue May 31 11:14:13 +0000 2016,62258447,la deuda externa venezolana es mucho mayor de lo se piensa,1
737603102828683264,RT @venezuela1612: LA #DICTADURAdeVENEZUELA DEBE A #LUFTHANSA MÁS DE #100MILLONES DE $ / https://t.co/Zo6rmEKTlB https://t.co/OLcFEhMYkv @G…,Tue May 31 11:14:18 +0000 2016,150891672,rt venezuela1612 la dictaduradevenezuela debe lufthansa más de 100millon de g…,0
737603123636625408,RT @venezuela1612: LA #DICTADURAdeVENEZUELA DEBE A #LUFTHANSA MÁS DE #100MILLONES DE $ / https://t.co/Zo6rmEKTlB https://t.co/OLcFEhMYkv @G…,Tue May 31 11:14:23 +0000 2016,822488592,rt venezuela1612 la dictaduradevenezuela debe lufthansa más de 100millon de g…,0
737603136789958656,RT @El_Cooperante: Revelan que deuda que mantiene el gobierno con Lufthansa asciende a 100 millones de dólares https://t.co/B8IxfWAWDw http…,Tue May 31 11:14:26 +0000 2016,1316738371,rt el_cooperant revelan que deuda que mantien el gobierno con lufthansa asciend 100 millon de dólare http…,-1
737603146592059392,@British_Airways Cyprus #TravelTuesday,Tue May 31 11:14:28 +0000 2016,20684877,british_airway cyprus traveltuesday,0
737603164870828032,RT @UnsaTransport: Chez #HOP #Airfrance On sait prendre son temps pour les élections pro délais jusqu'en 2046😱 nouvel art #LoiTravail? http…,Tue May 31 11:14:33 +0000 2016,499603679,rt unsatransport chez hop airfranc on sait prendr son temp pour les élection pro délai jusqu'en 2046😱 nouvel art loitravail http…,0
737603176170278912,"@Ryanair 15 mins on hold, confused advice and then hang up. Trying to cancel a flight home as I had to fly back early as my nan is dying",Tue May 31 11:14:35 +0000 2016,359486277,ryanair 15 min hold confus advic hang tri cancel flight home fli back earli nan die,-1
737603178028367872,@airberlin 7 days? never flying with you guys again.,Tue May 31 11:14:36 +0000 2016,113131366,airberlin day never fli guy,-1
737603193635405824,https://t.co/xjNhC4TYAa #iHeartAwards #LadyGaga #TripleThreat,Tue May 31 11:14:40 +0000 2016,4130868855,iheartaward ladygaga triplethreat,0
737603195745099776,https://t.co/iKpQCUz71h #iHeartAwards #LadyGaga #TripleThreat,Tue May 31 11:14:40 +0000 2016,4130868855,iheartaward ladygaga triplethreat,0
737603198387527681,https://t.co/O31O9OMfbf #iHeartAwards #LadyGaga #TripleThreat,Tue May 31 11:14:41 +0000 2016,4130868855,iheartaward ladygaga triplethreat,0
737603200488873984,https://t.co/NEfIdiwUq7 #iHeartAwards #LadyGaga #TripleThreat,Tue May 31 11:14:41 +0000 2016,4130868855,iheartaward ladygaga triplethreat,0
737603202703462400,https://t.co/uHObsHzIN7 #iHeartAwards #LadyGaga #TripleThreat,Tue May 31 11:14:42 +0000 2016,4130868855,iheartaward ladygaga triplethreat,0
737603204989362177,https://t.co/CTkyeffz0L #iHeartAwards #LadyGaga #TripleThreat,Tue May 31 11:14:42 +0000 2016,4130868855,iheartaward ladygaga triplethreat,0
737603207564644352,https://t.co/bZnYh7MDsZ #iHeartAwards #LadyGaga #TripleThreat,Tue May 31 11:14:43 +0000 2016,4130868855,iheartaward ladygaga triplethreat,0
737603210043478016,https://t.co/4fa4ST2hmI #iHeartAwards #LadyGaga #TripleThreat,Tue May 31 11:14:43 +0000 2016,4130868855,iheartaward ladygaga triplethreat,0
737603207589859330,"RT @NTN24ve: Venezuela debe a Lufthansa más de 100 millones de dólares, informó portavoz de la aerolínea https://t.co/DZ9nSWGKNH https://t.…",Tue May 31 11:14:43 +0000 2016,2444616737,rt ntn24ve venezuela debe lufthansa más de 100 millon de dólare informó portavoz de la aerolínea,0
737603212342005761,https://t.co/P0XkfIBfQp #iHeartAwards #LadyGaga #TripleThreat,Tue May 31 11:14:44 +0000 2016,4130868855,iheartaward ladygaga triplethreat,0
737603214703370240,https://t.co/O0b1T1GQQo #iHeartAwards #LadyGaga #TripleThreat,Tue May 31 11:14:45 +0000 2016,4130868855,iheartaward ladygaga triplethreat,0
737603217006067716,"RT @ceseph: Juste pour info #YannBarthes, les contrôleurs aériens ce n'est pas #AirFrance mais la #DGAC  😉 bisous 💋",Tue May 31 11:14:45 +0000 2016,880747088,rt ceseph just pour info yannbarth les contrôleur aérien ce n'est pas airfranc mai la dgac bisous,0
737603217526132738,https://t.co/5hxOP2iVlo #iHeartAwards #LadyGaga #TripleThreat,Tue May 31 11:14:45 +0000 2016,4130868855,iheartaward ladygaga triplethreat,0
737603218947985408,RT @venezuela1612: LA #DICTADURAdeVENEZUELA DEBE A #LUFTHANSA MÁS DE #100MILLONES DE $ / https://t.co/Zo6rmEKTlB https://t.co/OLcFEhMYkv @G…,Tue May 31 11:14:46 +0000 2016,72106263,rt venezuela1612 la dictaduradevenezuela debe lufthansa más de 100millon de g…,0
737603219640090624,https://t.co/iUEUfPAn72 #iHeartAwards #LadyGaga #TripleThreat,Tue May 31 11:14:46 +0000 2016,4130868855,iheartaward ladygaga triplethreat,0
737603221741441025,https://t.co/luRmPZSigY #iHeartAwards #LadyGaga #TripleThreat,Tue May 31 11:14:46 +0000 2016,4130868855,iheartaward ladygaga triplethreat,0
737603223922475008,https://t.co/tkaRziK31K #iHeartAwards #LadyGaga #TripleThreat,Tue May 31 11:14:47 +0000 2016,4130868855,iheartaward ladygaga triplethreat,0
737603226942332931,https://t.co/hxHBFr9Vja #iHeartAwards #LadyGaga #TripleThreat,Tue May 31 11:14:47 +0000 2016,4130868855,iheartaward ladygaga triplethreat,0
737603230151020547,https://t.co/IRiAVHdZ9z #iHeartAwards #LadyGaga #TripleThreat,Tue May 31 11:14:48 +0000 2016,4130868855,iheartaward ladygaga triplethreat,0
737603237579096065,https://t.co/Ri4JSRAaDv #iHeartAwards #LadyGaga #TripleThreat,Tue May 31 11:14:50 +0000 2016,3336001360,iheartaward ladygaga triplethreat,0
737603240187953152,https://t.co/1OoF89a0kU #iHeartAwards #LadyGaga #TripleThreat,Tue May 31 11:14:51 +0000 2016,3336001360,iheartaward ladygaga triplethreat,0
737603243367243776,https://t.co/6jAQifEo7B #iHeartAwards #LadyGaga #TripleThreat,Tue May 31 11:14:51 +0000 2016,3336001360,iheartaward ladygaga triplethreat,0
737603245695066112,https://t.co/kgbN6Bup5j #iHeartAwards #LadyGaga #TripleThreat,Tue May 31 11:14:52 +0000 2016,3336001360,iheartaward ladygaga triplethreat,0
737603248022921217,https://t.co/XJ1p3ERRYk #iHeartAwards #LadyGaga #TripleThreat,Tue May 31 11:14:52 +0000 2016,3336001360,iheartaward ladygaga triplethreat,0
737603250195562500,https://t.co/630WmUAz6j #iHeartAwards #LadyGaga #TripleThreat,Tue May 31 11:14:53 +0000 2016,3336001360,iheartaward ladygaga triplethreat,0
737603252410159104,https://t.co/2M51xYwGmg #iHeartAwards #LadyGaga #TripleThreat,Tue May 31 11:14:54 +0000 2016,3336001360,iheartaward ladygaga triplethreat,0
